stacode	iyear	idate	T_AVE	R
59022	1991	1101	16.6	2
59022	1991	1102	16.5	2
59022	1991	1103	16.4	1.9
59022	1991	1104	16.3	1.9
59022	1991	1105	16.1	1.9
59022	1991	1106	16	1.9
59022	1991	1107	15.8	1.8
59022	1991	1108	15.7	1.8
59022	1991	1109	15.5	1.8
59022	1991	1110	15.4	1.7
59022	1991	1111	15.2	1.7
59022	1991	1112	15.1	1.7
59022	1991	1113	14.9	1.6
59022	1991	1114	14.7	1.6
59022	1991	1115	14.5	1.5
59022	1991	1116	14.3	1.5
59022	1991	1117	14.1	1.5
59022	1991	1118	14	1.4
59022	1991	1119	13.8	1.4
59022	1991	1120	13.6	1.3
59022	1991	1121	13.4	1.2
59022	1991	1122	13.2	1.2
59022	1991	1123	12.9	1.1
59022	1991	1124	12.7	1.1
59022	1991	1125	12.5	1
59022	1991	1126	12.3	1
59022	1991	1127	12.1	0.9
59022	1991	1128	12	0.9
59022	1991	1129	11.8	0.8
59022	1991	1130	11.6	0.8
59022	1991	1201	11.4	0.7
59022	1991	1202	11.2	0.7
59022	1991	1203	11	0.7
59022	1991	1204	10.9	0.6
59022	1991	1205	10.7	0.6
59022	1991	1206	10.6	0.6
59022	1991	1207	10.4	0.6
59022	1991	1208	10.3	0.6
59022	1991	1209	10.2	0.6
59022	1991	1210	10	0.6
59022	1991	1211	9.9	0.6
59022	1991	1212	9.8	0.7
59022	1991	1213	9.7	0.7
59022	1991	1214	9.6	0.7
59022	1991	1215	9.5	0.8
59022	1991	1216	9.4	0.8
59022	1991	1217	9.4	0.9
59022	1991	1218	9.3	0.9
59022	1991	1219	9.2	1
59022	1991	1220	9.1	1
59022	1991	1221	9.1	1.1
59022	1991	1222	9	1.1
59022	1991	1223	8.9	1.2
59022	1991	1224	8.8	1.2
59022	1991	1225	8.8	1.2
59022	1991	1226	8.7	1.3
59022	1991	1227	8.6	1.3
59022	1991	1228	8.5	1.3
59022	1991	1229	8.5	1.4
59022	1991	1230	8.4	1.4
59022	1991	1231	8.3	1.4
59023	1991	0101	11.6	1.7
59023	1991	0102	11.5	1.7
59023	1991	0103	11.4	1.7
59023	1991	0104	11.3	1.7
59023	1991	0105	11.3	1.7
59023	1991	0106	11.2	1.6
59023	1991	0107	11.1	1.6
59023	1991	0108	11	1.6
59023	1991	0109	10.9	1.6
59023	1991	0110	10.9	1.5
59023	1991	0111	10.8	1.5
59023	1991	0112	10.7	1.5
59023	1991	0113	10.7	1.4
59023	1991	0114	10.6	1.4
59023	1991	0115	10.6	1.4
59023	1991	0116	10.5	1.3
59023	1991	0117	10.5	1.3
59023	1991	0118	10.5	1.3
59023	1991	0119	10.5	1.2
59023	1991	0120	10.4	1.2
59023	1991	0121	10.5	1.2
59023	1991	0122	10.5	1.2
59023	1991	0123	10.5	1.2
59023	1991	0124	10.5	1.2
59023	1991	0125	10.6	1.2
59023	1991	0126	10.7	1.2
59023	1991	0127	10.7	1.2
59023	1991	0128	10.8	1.2
59023	1991	0129	10.9	1.3
59023	1991	0130	11	1.3
59023	1991	0131	11.1	1.3
59023	1991	0201	11.2	1.3
59023	1991	0202	11.4	1.3
59023	1991	0203	11.5	1.4
59023	1991	0204	11.6	1.4
59023	1991	0205	11.8	1.4
59023	1991	0206	11.9	1.4
59023	1991	0207	12.1	1.4
59023	1991	0208	12.2	1.4
59023	1991	0209	12.4	1.4
59023	1991	0210	12.6	1.5
59023	1991	0211	12.7	1.5
59023	1991	0212	12.9	1.5
59023	1991	0213	13	1.5
59023	1991	0214	13.2	1.5
59023	1991	0215	13.3	1.5
59023	1991	0216	13.4	1.5
59023	1991	0217	13.6	1.4
59023	1991	0218	13.7	1.4
59023	1991	0219	13.8	1.4
59023	1991	0220	14	1.4
59023	1991	0221	14.1	1.4
59023	1991	0222	14.2	1.4
59023	1991	0223	14.3	1.5
59023	1991	0224	14.4	1.5
59023	1991	0225	14.5	1.5
59023	1991	0226	14.6	1.5
59023	1991	0227	14.6	1.5
59023	1991	0228	14.7	1.6
59023	1991	0229	14.7	1.6
59023	1991	0301	14.8	1.6
59023	1991	0302	14.9	1.6
59023	1991	0303	14.9	1.7
59023	1991	0304	15	1.7
59023	1991	0305	15.1	1.8
59023	1991	0306	15.1	1.8
59023	1991	0307	15.2	1.9
59023	1991	0308	15.3	2
59023	1991	0309	15.4	2
59023	1991	0310	15.4	2.1
59023	1991	0311	15.5	2.2
59023	1991	0312	15.6	2.2
59023	1991	0313	15.7	2.3
59023	1991	0314	15.8	2.3
59023	1991	0315	15.9	2.4
59023	1991	0316	16	2.4
59023	1991	0317	16.1	2.5
59023	1991	0318	16.3	2.5
59023	1991	0319	16.4	2.6
59023	1991	0320	16.5	2.6
59023	1991	0321	16.7	2.6
59023	1991	0322	16.8	2.7
59023	1991	0323	17	2.7
59023	1991	0324	17.2	2.7
59023	1991	0325	17.3	2.7
59023	1991	0326	17.5	2.7
59023	1991	0327	17.7	2.7
59023	1991	0328	17.9	2.7
59023	1991	0329	18.1	2.7
59023	1991	0330	18.3	2.7
59023	1991	0331	18.5	2.7
59023	1991	0401	18.7	2.7
59023	1991	0402	18.9	2.7
59023	1991	0403	19.1	2.7
59023	1991	0404	19.3	2.7
59023	1991	0405	19.5	2.7
59023	1991	0406	19.7	2.8
59023	1991	0407	19.9	2.8
59023	1991	0408	20.1	2.8
59023	1991	0409	20.3	2.9
59023	1991	0410	20.5	2.9
59023	1991	0411	20.7	2.9
59023	1991	0412	20.9	3
59023	1991	0413	21.1	3.1
59023	1991	0414	21.3	3.1
59023	1991	0415	21.5	3.2
59023	1991	0416	21.6	3.3
59023	1991	0417	21.8	3.4
59023	1991	0418	22	3.5
59023	1991	0419	22.1	3.6
59023	1991	0420	22.3	3.7
59023	1991	0421	22.4	3.8
59023	1991	0422	22.6	4
59023	1991	0423	22.7	4.1
59023	1991	0424	22.9	4.2
59023	1991	0425	23	4.3
59023	1991	0426	23.1	4.5
59023	1991	0427	23.3	4.6
59023	1991	0428	23.4	4.7
59023	1991	0429	23.5	4.9
59023	1991	0430	23.6	5
59023	1991	0501	23.7	5.1
59023	1991	0502	23.8	5.3
59023	1991	0503	23.9	5.4
59023	1991	0504	24	5.5
59023	1991	0505	24.1	5.7
59023	1991	0506	24.2	5.8
59023	1991	0507	24.3	5.9
59023	1991	0508	24.4	6.1
59023	1991	0509	24.4	6.2
59023	1991	0510	24.5	6.4
59023	1991	0511	24.6	6.5
59023	1991	0512	24.7	6.7
59023	1991	0513	24.8	6.9
59023	1991	0514	24.8	7
59023	1991	0515	24.9	7.2
59023	1991	0516	25	7.4
59023	1991	0517	25	7.6
59023	1991	0518	25.1	7.8
59023	1991	0519	25.2	8
59023	1991	0520	25.2	8.2
59023	1991	0521	25.3	8.4
59023	1991	0522	25.4	8.6
59023	1991	0523	25.4	8.8
59023	1991	0524	25.5	9
59023	1991	0525	25.5	9.2
59023	1991	0526	25.6	9.4
59023	1991	0527	25.7	9.6
59023	1991	0528	25.7	9.8
59023	1991	0529	25.8	10
59023	1991	0530	25.9	10.2
59023	1991	0531	25.9	10.4
59023	1991	0601	26	10.6
59023	1991	0602	26.1	10.7
59023	1991	0603	26.1	10.9
59023	1991	0604	26.2	11
59023	1991	0605	26.3	11.1
59023	1991	0606	26.4	11.2
59023	1991	0607	26.4	11.3
59023	1991	0608	26.5	11.4
59023	1991	0609	26.6	11.4
59023	1991	0610	26.6	11.5
59023	1991	0611	26.7	11.5
59023	1991	0612	26.8	11.5
59023	1991	0613	26.9	11.5
59023	1991	0614	26.9	11.4
59023	1991	0615	27	11.4
59023	1991	0616	27.1	11.3
59023	1991	0617	27.1	11.2
59023	1991	0618	27.2	11.2
59023	1991	0619	27.3	11.1
59023	1991	0620	27.3	10.9
59023	1991	0621	27.4	10.8
59023	1991	0622	27.5	10.7
59023	1991	0623	27.5	10.6
59023	1991	0624	27.6	10.5
59023	1991	0625	27.6	10.3
59023	1991	0626	27.7	10.2
59023	1991	0627	27.7	10.1
59023	1991	0628	27.8	9.9
59023	1991	0629	27.8	9.8
59023	1991	0630	27.9	9.7
59023	1991	0701	27.9	9.6
59023	1991	0702	27.9	9.5
59023	1991	0703	28	9.4
59023	1991	0704	28	9.3
59023	1991	0705	28	9.2
59023	1991	0706	28	9.1
59023	1991	0707	28.1	9
59023	1991	0708	28.1	9
59023	1991	0709	28.1	8.9
59023	1991	0710	28.1	8.8
59023	1991	0711	28.1	8.8
59023	1991	0712	28.2	8.7
59023	1991	0713	28.2	8.6
59023	1991	0714	28.2	8.6
59023	1991	0715	28.2	8.5
59023	1991	0716	28.2	8.4
59023	1991	0717	28.2	8.4
59023	1991	0718	28.2	8.3
59023	1991	0719	28.2	8.2
59023	1991	0720	28.2	8.1
59023	1991	0721	28.3	8
59023	1991	0722	28.3	8
59023	1991	0723	28.3	7.9
59023	1991	0724	28.3	7.8
59023	1991	0725	28.3	7.6
59023	1991	0726	28.3	7.5
59023	1991	0727	28.3	7.4
59023	1991	0728	28.3	7.3
59023	1991	0729	28.3	7.2
59023	1991	0730	28.3	7.1
59023	1991	0731	28.3	6.9
59023	1991	0801	28.3	6.8
59023	1991	0802	28.3	6.7
59023	1991	0803	28.3	6.6
59023	1991	0804	28.3	6.5
59023	1991	0805	28.3	6.3
59023	1991	0806	28.3	6.2
59023	1991	0807	28.3	6.1
59023	1991	0808	28.3	6.1
59023	1991	0809	28.3	6
59023	1991	0810	28.3	5.9
59023	1991	0811	28.3	5.8
59023	1991	0812	28.3	5.8
59023	1991	0813	28.2	5.7
59023	1991	0814	28.2	5.7
59023	1991	0815	28.2	5.6
59023	1991	0816	28.2	5.6
59023	1991	0817	28.1	5.6
59023	1991	0818	28.1	5.5
59023	1991	0819	28	5.5
59023	1991	0820	28	5.5
59023	1991	0821	28	5.5
59023	1991	0822	27.9	5.5
59023	1991	0823	27.9	5.5
59023	1991	0824	27.8	5.5
59023	1991	0825	27.8	5.5
59023	1991	0826	27.7	5.4
59023	1991	0827	27.7	5.4
59023	1991	0828	27.6	5.4
59023	1991	0829	27.6	5.4
59023	1991	0830	27.5	5.3
59023	1991	0831	27.4	5.3
59023	1991	0901	27.4	5.2
59023	1991	0902	27.3	5.1
59023	1991	0903	27.3	5.1
59023	1991	0904	27.2	5
59023	1991	0905	27.1	4.9
59023	1991	0906	27.1	4.8
59023	1991	0907	27	4.7
59023	1991	0908	26.9	4.6
59023	1991	0909	26.9	4.5
59023	1991	0910	26.8	4.4
59023	1991	0911	26.7	4.3
59023	1991	0912	26.7	4.2
59023	1991	0913	26.6	4.1
59023	1991	0914	26.5	3.9
59023	1991	0915	26.4	3.8
59023	1991	0916	26.3	3.7
59023	1991	0917	26.2	3.6
59023	1991	0918	26.1	3.5
59023	1991	0919	26	3.4
59023	1991	0920	25.9	3.3
59023	1991	0921	25.8	3.2
59023	1991	0922	25.7	3.2
59023	1991	0923	25.6	3.1
59023	1991	0924	25.5	3
59023	1991	0925	25.3	3
59023	1991	0926	25.2	2.9
59023	1991	0927	25.1	2.9
59023	1991	0928	24.9	2.9
59023	1991	0929	24.8	2.8
59023	1991	0930	24.7	2.8
59023	1991	1001	24.5	2.8
59023	1991	1002	24.4	2.8
59023	1991	1003	24.2	2.8
59023	1991	1004	24	2.8
59023	1991	1005	23.9	2.8
59023	1991	1006	23.7	2.8
59023	1991	1007	23.6	2.7
59023	1991	1008	23.4	2.7
59023	1991	1009	23.3	2.7
59023	1991	1010	23.1	2.7
59023	1991	1011	22.9	2.7
59023	1991	1012	22.8	2.7
59023	1991	1013	22.6	2.7
59023	1991	1014	22.5	2.7
59023	1991	1015	22.3	2.6
59023	1991	1016	22.2	2.6
59023	1991	1017	22	2.6
59023	1991	1018	21.9	2.6
59023	1991	1019	21.8	2.5
59023	1991	1020	21.6	2.5
59023	1991	1021	21.5	2.4
59023	1991	1022	21.4	2.4
59023	1991	1023	21.2	2.4
59023	1991	1024	21.1	2.3
59023	1991	1025	21	2.3
59023	1991	1026	20.9	2.3
59023	1991	1027	20.7	2.2
59023	1991	1028	20.6	2.2
59023	1991	1029	20.5	2.2
59023	1991	1030	20.4	2.1
59023	1991	1031	20.3	2.1
59023	1991	1101	20.1	2.1
59023	1991	1102	20	2
59023	1991	1103	19.9	2
59023	1991	1104	19.7	2
59023	1991	1105	19.6	2
59023	1991	1106	19.5	2
59023	1991	1107	19.3	1.9
59023	1991	1108	19.2	1.9
59023	1991	1109	19	1.9
59023	1991	1110	18.9	1.9
59023	1991	1111	18.7	1.9
59023	1991	1112	18.5	1.8
59023	1991	1113	18.4	1.8
59023	1991	1114	18.2	1.8
59023	1991	1115	18	1.7
59023	1991	1116	17.8	1.7
59023	1991	1117	17.6	1.7
59023	1991	1118	17.4	1.6
59023	1991	1119	17.2	1.6
59023	1991	1120	17	1.5
59023	1991	1121	16.8	1.5
59023	1991	1122	16.6	1.4
59023	1991	1123	16.4	1.4
59023	1991	1124	16.2	1.3
59023	1991	1125	16	1.2
59023	1991	1126	15.8	1.2
59023	1991	1127	15.6	1.1
59023	1991	1128	15.4	1
59023	1991	1129	15.2	1
59023	1991	1130	15	0.9
59023	1991	1201	14.9	0.9
59023	1991	1202	14.7	0.8
59023	1991	1203	14.5	0.8
59023	1991	1204	14.3	0.7
59023	1991	1205	14.2	0.7
59023	1991	1206	14	0.7
59023	1991	1207	13.9	0.6
59023	1991	1208	13.7	0.6
59023	1991	1209	13.6	0.6
59023	1991	1210	13.5	0.6
59023	1991	1211	13.4	0.7
59023	1991	1212	13.3	0.7
59023	1991	1213	13.1	0.7
59023	1991	1214	13	0.7
59023	1991	1215	12.9	0.8
59023	1991	1216	12.9	0.8
59023	1991	1217	12.8	0.9
59023	1991	1218	12.7	1
59023	1991	1219	12.6	1
59023	1991	1220	12.5	1.1
59023	1991	1221	12.4	1.2
59023	1991	1222	12.4	1.2
59023	1991	1223	12.3	1.3
59023	1991	1224	12.2	1.3
59023	1991	1225	12.1	1.4
59023	1991	1226	12.1	1.5
59023	1991	1227	12	1.5
59023	1991	1228	11.9	1.5
59023	1991	1229	11.8	1.6
59023	1991	1230	11.8	1.6
59023	1991	1231	11.7	1.6
59025	1991	0101	11.5	1.5
59025	1991	0102	11.5	1.5
59025	1991	0103	11.4	1.5
59025	1991	0104	11.4	1.5
